gene_id	symbol	locus_id	chr	start.pos	end.pos	pos
854099	YOL055C	YOL055C	XV	224420	226075	10.256389
854668	YIL138C	YIL138C	IX	89230	89715	5.481803
856424	YHR029C	YHR029C	VIII	167677	168561	4.997607
853700	YKL156W	YKL156W	XI	158613	159212	6.736825
853489	YJR032W	YJR032W	X	491081	492262	6.323542
851342	YDL185W	YDL185W	IV	126787	130002	1.486809
855059	YMR042W	YMR042W	XIII	352603	353136	8.675808
856770	YER046W	YER046W	V	243180	243611	3.135135
852199	YBL079W	YBL079W	II	75259	79767	0.305477
853695	YKL162C	YKL162C	XI	147630	148838	6.725842
853039	YGR138C	YGR138C	VII	763762	765606	4.502752
852898	YGR015C	YGR015C	VII	521090	522076	4.26008
853616	YJR151C	YJR151C	X	712255	715740	6.544716
856583	YHR178W	YHR178W	VIII	459299	461530	5.289229
855803	YNR066C	YNR066C	XIV	753725	755035	10.001361
850829	YLR138W	YLR138W	XII	418437	421394	7.663465
850641	YLL019C	YLL019C	XII	105686	107899	7.350714
853481	YJR024C	YJR024C	X	470230	470964	6.302691
850528	YFL017W-A	YFL017W-A	VI	103699	103932	3.572528
854593	Q0050	Q0050	M	13818	16322	12.085144
854676	YIL130W	YIL130W	IX	102782	105676	5.495355
852861	YGL023C	YGL023C	VII	450197	452104	4.189187
852733	YGL144C	YGL144C	VII	232450	234507	3.97144
855913	YPL188W	YPL188W	XVI	191406	192650	11.314666
852809	YGL071W	YGL071W	VII	372012	374084	4.111002
852568	YBR265W	YBR265W	II	738582	739544	0.9688
855292	YMR251W	YMR251W	XIII	772915	774015	9.09612
852551	YBR249C	YBR249C	II	716882	717994	0.9471
854768	YIL043C	YIL043C	IX	274072	274926	5.666645
850990	YLR284C	YLR284C	XII	706198	707040	7.951226
854830	YIR013C	YIR013C	IX	380019	380384	5.772592
855900	YPL201C	YPL201C	XVI	169770	171155	11.29303
851838	YDR251W	YDR251W	IV	960614	963106	2.320636
855424	YNL292W	YNL292W	XIV	82806	84017	9.330442
850543	YFL005W	YFL005W	VI	130334	130981	3.599163
852502	YBR203W	YBR203W	II	629168	631942	0.859386
852482	YBR184W	YBR184W	II	597363	598934	0.827581
1466398	YCR024C-B	YCR024C-B	III	162599	162865	1.206001
852468	YBR170C	YBR170C	II	576344	578086	0.806562
853301	YJL140W	YJL140W	X	150961	151626	5.983422
851774	YDR192C	YDR192C	IV	843569	844861	2.203591
855479	YNL242W	YNL242W	XIV	191324	196102	9.43896
852471	YBR173C	YBR173C	II	581726	582172	0.811944
854026	YOL139C	YOL139C	XV	60383	61024	10.092352
855794	YNR057C	YNR057C	XIV	733356	734069	9.980992
850574	YFR019W	YFR019W	VI	184502	191338	3.653331
856436	YHR040W	YHR040W	VIII	187924	189024	5.017854
850501	YFL042C	YFL042C	VI	45720	47744	3.514549
855263	YMR223W	YMR223W	XIII	716715	718130	9.03992
856681	YEL031W	YEL031W	V	90258	93905	2.982213
851974	YDR368W	YDR368W	IV	1213904	1214842	2.573926
1466514	YNL067W-B	YNL067W-B	XIV	499417	499557	9.747053
851002	YLR295C	YLR295C	XII	721999	722373	7.967027
1466419	YLR307C-A	YLR307C-A	XII	746848	747111	7.991876
850465	YCR101C	YCR101C	III	302482	303030	1.345884
855004	YML007C-A	YML007C-A	XIII	253162	253272	8.576367
855298	YMR256C	YMR256C	XIII	778945	779127	9.10215
853642	YKL192C	YKL192C	XI	80160	80537	6.658372
850603	YFR042W	YFR042W	VI	238458	239060	3.707287
856807	YER075C	YER075C	V	308413	311199	3.200368
853531	YJR068W	YJR068W	X	567643	568704	6.400104
855894	YPL207W	YPL207W	XVI	159909	162341	11.283169
856132	YPR021C	YPR021C	XVI	600649	603357	11.723909
855555	YNL166C	YNL166C	XIV	322219	323565	9.569855
855822	YPL253C	YPL253C	XVI	71063	73006	11.194323
856153	YPR040W	YPR040W	XVI	647305	648375	11.770565
852431	YBR133C	YBR133C	II	501804	504287	0.732022
850308	YCL049C	YCL049C	III	39786	40724	1.083188
855612	YNL111C	YNL111C	XIV	416940	417302	9.664576
855655	YNL069C	YNL069C	XIV	493956	495001	9.741592
856804	YER073W	YER073W	V	304030	305592	3.195985
852105	YDR494W	YDR494W	IV	1436930	1438015	2.796952
854461	YOR287C	YOR287C	XV	850937	851839	10.882906
854756	YIL055C	YIL055C	IX	252042	253925	5.644615
853938	YKR064W	YKR064W	XI	562547	565138	7.140759
853852	YKL017C	YKL017C	XI	405190	407241	6.983402
852008	YDR399W	YDR399W	IV	1270068	1270733	2.63009
854373	YOR198C	YOR198C	XV	718653	720065	10.750622
855960	YPL143W	YPL143W	XVI	282122	282970	11.405382
850373	YCR015C	YCR015C	III	141217	142170	1.184619
852578	YBR275C	YBR275C	II	751356	757106	0.981574
855971	YPL132W	YPL132W	XVI	301716	302618	11.424976
853475	YJR017C	YJR017C	X	466521	467033	6.298982
855932	YPL171C	YPL171C	XVI	226169	227371	11.349429
854102	YOL054W	YOL054W	XV	228614	229834	10.260583
851642	YDR070C	YDR070C	IV	588098	588379	1.94812
853631	YKL204W	YKL204W	XI	53704	55602	6.631916
851716	YDR138W	YDR138W	IV	730578	732836	2.0906
851595	YDR031W	YDR031W	IV	503498	503863	1.86352
850950	YLR248W	YLR248W	XII	634252	636084	7.87928
850611	YFR050C	YFR050C	VI	249066	249866	3.717895
851842	YDR255C	YDR255C	IV	966557	967822	2.326579
856599	YHR192W	YHR192W	VIII	486826	487662	5.316756
1466403	YLL006W-A	YLL006W-A	XII	136345	136521	7.381373
854177	YOR012W	YOR012W	XV	356543	356956	10.388512
855977	YPL126W	YPL126W	XVI	310210	312900	11.43347
853644	YKL190W	YKL190W	XI	82947	83550	6.661159
851499	YDL060W	YDL060W	IV	341619	343985	1.701641
852971	YGR080W	YGR080W	VII	642010	643008	4.381
855254	YMR214W	YMR214W	XIII	695350	696483	9.018555
852762	YGL116W	YGL116W	VII	289809	291641	4.028799
856686	YEL027W	YEL027W	V	100769	101251	2.992724
851639	YDR067C	YDR067C	IV	582791	583465	1.942813
854799	YIL014C-A	YIL014C-A	IX	325212	325526	5.717785
856689	YEL024W	YEL024W	V	107260	107907	2.999215
1466509	YNL277W-A	YNL277W-A	XIV	116679	116867	9.364315
854762	YIL049W	YIL049W	IX	260158	260919	5.652731
851704	YDR126W	YDR126W	IV	703234	704244	2.063256
852193	YBL085W	YBL085W	II	63876	66818	0.294094
852923	YGR035C	YGR035C	VII	557072	557422	4.296062
854199	YOR034C	YOR034C	XV	394837	397086	10.426806
853521	YJR058C	YJR058C	X	544732	545175	6.377193
856176	YPR063C	YPR063C	XVI	677812	678320	11.801072
854556	YOR374W	YOR374W	XV	1039840	1041399	11.071809
852673	YGL201C	YGL201C	VII	117854	120907	3.856844
850405	YCR038C	YCR038C	III	197621	199549	1.241023
852228	YBL052C	YBL052C	II	119379	121874	0.349597
855077	YMR055C	YMR055C	XIII	386101	387021	8.709306
851910	YDR315C	YDR315C	IV	1092741	1093586	2.452763
850818	YLR127C	YLR127C	XII	395758	398319	7.640786
850296	YCL063W	YCL063W	III	17290	18561	1.060692
853126	YGR212W	YGR212W	VII	917040	918446	4.65603
856775	YER049W	YER049W	V	251728	253662	3.143683
855595	YNL128W	YNL128W	XIV	382359	383663	9.629995
852274	YBL009W	YBL009W	II	207194	209224	0.437412
851431	YDL126C	YDL126C	IV	236157	238664	1.596179
854922	YML117W	YML117W	XIII	34243	37647	8.357448
855313	YMR271C	YMR271C	XIII	806865	807548	9.13007
851855	YDR262W	YDR262W	IV	993134	993952	2.353156
855416	YNL300W	YNL300W	XIV	65744	66052	9.31338
856410	YHR017W	YHR017W	VIII	138694	139851	4.968624
856317	YPR187W	YPR187W	XVI	911257	911800	12.034517
856100	YPL007C	YPL007C	XVI	542082	543848	11.665342
850688	YLR002C	YLR002C	XII	154343	156334	7.399371
854183	YOR018W	YOR018W	XV	364369	366882	10.396338
853058	YGR154C	YGR154C	VII	796798	797868	4.535788
852586	YBR283C	YBR283C	II	768943	770415	0.999161
856393	YHR004C	YHR004C	VIII	111754	113094	4.941684
852610	YGL241W	YGL241W	VII	45445	48459	3.784435
851946	YDR345C	YDR345C	IV	1162957	1164660	2.522979
851651	YDR079W	YDR079W	IV	603064	603399	1.963086
854070	YOL084W	YOL084W	XV	162356	165331	10.194325
856345	YHL040C	YHL040C	VIII	19088	20971	4.849018
855892	YPL209C	YPL209C	XVI	156490	157593	11.27975
853669	YKL211C	YKL211C	XI	36699	38153	6.614911
852629	YGL262W	YGL262W	VII	5312	5839	3.744302
853162	YGR247W	YGR247W	VII	984966	985685	4.723956
856312	YPR182W	YPR182W	XVI	900194	900454	12.023454
850865	YLR168C	YLR168C	XII	499578	500270	7.744606
853565	YJR101W	YJR101W	X	618234	619034	6.450695
856598	YHR191C	YHR191C	VIII	486230	486631	5.31616
853427	YJL026W	YJL026W	X	392404	393603	6.224865
853349	YJL096W	YJL096W	X	246490	246975	6.078951
853113	YGR199W	YGR199W	VII	897502	899781	4.636492
855266	YMR226C	YMR226C	XIII	721593	722396	9.044798
855834	YPL242C	YPL242C	XVI	90622	95109	11.213882
1466421	YLR342W-A	YLR342W-A	XII	815810	815983	8.060838
855786	YNR050C	YNR050C	XIV	714048	715388	9.961684
1466537	YER175W-A	YER175W-A	V	540650	540814	3.432605
854601	Q0085	Q0085	M	28487	29266	12.099813
854573	YOR391C	YOR391C	XV	1078545	1079258	11.110514
855584	YNL138W	YNL138W	XIV	366741	368321	9.614377
855784	YNR048W	YNR048W	XIV	711630	712811	9.959266
850718	YLR031W	YLR031W	XII	204225	204785	7.449253
852391	YBR094W	YBR094W	II	432036	434297	0.662254
856608	YHR201C	YHR201C	VIII	499950	501143	5.32988
856503	YHR103W	YHR103W	VIII	320414	322972	5.150344
856674	YEL037C	YEL037C	V	81407	82603	2.973362
852631	YGL260W	YGL260W	VII	6860	7090	3.74585
854505	YOR327C	YOR327C	XV	930734	931081	10.962703
856873	YER134C	YER134C	V	437267	437803	3.329222
852561	YBR258C	YBR258C	II	729734	730162	0.959952
850388	YCR024C	YCR024C	III	160744	162222	1.204146
855851	YPL278C	YPL278C	XVI	15053	15355	11.138313
854534	YOR352W	YOR352W	XV	997213	998244	11.029182
853753	YKL107W	YKL107W	XI	236141	237070	6.814353
854530	YOR348C	YOR348C	XV	986899	988782	11.018868
850558	YFR007W	YFR007W	VI	159299	160360	3.628128
850429	YCR065W	YCR065W	III	229310	231004	1.272712
856201	YPR086W	YPR086W	XVI	710101	711138	11.833361
850886	YLR189C	YLR189C	XII	530797	534393	7.775825
853090	YGR179C	YGR179C	VII	853675	854895	4.592665
852500	YBR201W	YBR201W	II	623576	624211	0.853794
855414	YNL302C	YNL302C	XIV	61958	62943	9.309594
851072	YLR358C	YLR358C	XII	843487	844050	8.088515
856822	YER088C	YER088C	V	333176	335188	3.225131
854034	YOL115W	YOL115W	XV	101475	103229	10.133444
855682	YNL045W	YNL045W	XIV	542963	544978	9.790599
850479	YFL065C	YFL065C	VI	3030	3338	3.471859
854930	YML110C	YML110C	XIII	50031	50954	8.373236
856233	YPR117W	YPR117W	XVI	760025	767494	11.883285
851411	YDL144C	YDL144C	IV	198662	199732	1.558684
856620	YHR213W	YHR213W	VIII	539151	539747	5.369081
856922	YER175C	YER175C	V	539464	540363	3.431419
856008	YPL096C-A	YPL096C-A	XVI	366529	366735	11.489789
851900	YDR306C	YDR306C	IV	1073735	1075171	2.433757
851886	YDR292C	YDR292C	IV	1043146	1045011	2.403168
855598	YNL125C	YNL125C	XIV	390146	392167	9.637782
851553	YDL009C	YDL009C	IV	432925	433248	1.792947
852362	YBR070C	YBR070C	II	379221	379934	0.609439
854232	YOR066W	YOR066W	XV	449436	451325	10.481405
856742	YER021W	YER021W	V	196948	198519	3.088903
853732	YKL127W	YKL127W	XI	203541	205253	6.781753
855514	YNL207W	YNL207W	XIV	255353	256630	9.502989
855745	YNR011C	YNR011C	XIV	644320	646950	9.891956
850825	YLR134W	YLR134W	XII	410723	412414	7.655751
856721	YER004W	YER004W	V	159580	160275	3.051535
850740	YLR051C	YLR051C	XII	246324	246977	7.491352
851876	YDR282C	YDR282C	IV	1023511	1024755	2.383533
854644	YIL162W	YIL162W	IX	37385	38983	5.429958
851748	YDR170C	YDR170C	IV	796193	802222	2.156215
856558	YHR153C	YHR153C	VIII	402086	402682	5.232016
856482	YHR082C	YHR082C	VIII	268459	271548	5.098389
852497	YBR198C	YBR198C	II	616127	618523	0.846345
855005	YML007W	YML007W	XIII	253848	255800	8.577053
854702	YIL104C	YIL104C	IX	169982	171505	5.562555
853923	YKR049C	YKR049C	XI	526830	527231	7.105042
854733	YIL077C	YIL077C	IX	214991	215953	5.607564
851754	YDR174W	YDR174W	IV	812110	812850	2.172132
850912	YLR215C	YLR215C	XII	570776	571858	7.815804
855480	YNL241C	YNL241C	XIV	196426	197943	9.444062
855611	YNL112W	YNL112W	XIV	413639	416281	9.661275
851308	YDL218W	YDL218W	IV	66493	67446	1.426515
856019	YPL086C	YPL086C	XVI	384773	386446	11.508033
850505	YFL038C	YFL038C	VI	55366	55986	3.524195
851512	YDL048C	YDL048C	IV	366739	368211	1.726761
855472	YNL249C	YNL249C	XIV	179394	181022	9.42703
854057	YOL096C	YOL096C	XV	138107	139045	10.170076
853814	YKL052C	YKL052C	XI	339668	340546	6.91788
855228	YMR190C	YMR190C	XIII	640915	645258	8.96412
853812	YKL053C-A	YKL053C-A	XI	339182	339442	6.917394
852224	YBL056W	YBL056W	II	113762	115168	0.34398
852177	YBL099W	YBL099W	II	37053	38690	0.267271
856413	YHR020W	YHR020W	VIII	143996	146062	4.973926
855451	YNL270C	YNL270C	XIV	135940	137661	9.383576
852560	YBR257W	YBR257W	II	728885	729724	0.959103
13393614	YBR126W-A	YBR126W-A	II	490850	491056	0.721068
852544	YBR242W	YBR242W	II	704670	705386	0.934888
855608	YNL115C	YNL115C	XIV	410119	412053	9.657755
852111	YDR500C	YDR500C	IV	1450198	1450853	2.81022
856113	YPR005C	YPR005C	XVI	565787	566671	11.689047
850400	YCR034W	YCR034W	III	190592	191635	1.233994
852767	YGL111W	YGL111W	VII	299978	301369	4.038968
856159	YPR046W	YPR046W	XVI	656799	657344	11.780059
850569	YFR015C	YFR015C	VI	174265	176391	3.643094
856698	YEL017W	YEL017W	V	123657	124670	3.015612
853738	YKL121W	YKL121W	XI	214142	216700	6.792354
850903	YLR206W	YLR206W	XII	554578	556419	7.799606
854850	YIR032C	YIR032C	IX	415030	415617	5.807603
854185	YOR020C	YOR020C	XV	370524	370844	10.402493
852275	YBL008W	YBL008W	II	209653	212175	0.439871
855265	YMR225C	YMR225C	XIII	720960	721403	9.044165
850305	YCL052C	YCL052C	III	34143	35393	1.077545
855651	YNL073W	YNL073W	XIV	488386	490116	9.736022
853621	YJR156C	YJR156C	X	728574	729596	6.561035
855306	YMR264W	YMR264W	XIII	795805	796416	9.11901
852150	YDR538W	YDR538W	IV	1510902	1511630	2.870924
850898	YLR201C	YLR201C	XII	549511	550293	7.794539
855859	YPL269W	YPL269W	XVI	33013	34947	11.156273
855642	YNL082W	YNL082W	XIV	473391	476012	9.721027
850643	YLL018C	YLL018C	XII	109902	111575	7.35493
850635	YLL025W	YLL025W	XII	94747	95121	7.339775
856454	YHR057C	YHR057C	VIII	218226	218843	5.048156
851250	YAL047C	YAL047C	I	54989	56857	0.054989
854810	YIL007C	YIL007C	IX	342994	343656	5.735567
1466513	YNL097C-B	YNL097C-B	XIV	440797	440919	9.688433
855770	YNR034W-A	YNR034W-A	XIV	692561	692857	9.940197
855053	YMR037C	YMR037C	XIII	344403	346517	8.667608
850360	YCR004C	YCR004C	III	119575	120318	1.162977
851108	YLR392C	YLR392C	XII	904749	906305	8.149777
856361	YHL024W	YHL024W	VIII	56649	58790	4.886579
856220	YPR105C	YPR105C	XVI	736984	739569	11.860244
853816	YKL050C	YKL050C	XI	342852	345620	6.921064
851895	YDR301W	YDR301W	IV	1063352	1067425	2.423374
856529	YHR128W	YHR128W	VIII	362115	362765	5.192045
852021	YDR412W	YDR412W	IV	1294693	1295400	2.654715
852143	YDR530C	YDR530C	IV	1496791	1497768	2.856813
856843	YER106W	YER106W	V	372326	373234	3.264281
851813	YDR227W	YDR227W	IV	917571	921647	2.277593
1466511	YNL138W-A	YNL138W-A	XIV	366033	366412	9.613669
853382	YJL063C	YJL063C	X	315759	316475	6.14822
851611	YDR041W	YDR041W	IV	539803	540414	1.899825
854984	YML024W	YML024W	XIII	225889	226697	8.549094
851204	YAL029C	YAL029C	I	87855	92270	0.087855
854791	YIL021W	YIL021W	IX	312905	313861	5.705478
850752	YLR063W	YLR063W	XII	264157	265254	7.509185
855945	YPL158C	YPL158C	XVI	252034	254310	11.375294
854837	YIR020C	YIR020C	IX	394255	394557	5.786828
855525	YNL196C	YNL196C	XIV	270275	271171	9.517911
854891	YML083C	YML083C	XIII	99794	101050	8.422999
851282	YAR031W	YAR031W	I	186836	187732	0.186836
1466502	YMR182W-A	YMR182W-A	XIII	625811	625897	8.949016
853059	YGR155W	YGR155W	VII	798543	800066	4.537533
851064	YLR350W	YLR350W	XII	828730	829380	8.073758
851021	YLR312C	YLR312C	XII	757637	758833	8.002665
855045	YMR030W	YMR030W	XIII	330793	331923	8.653998
851554	YDL008W	YDL008W	IV	433497	433994	1.793519
855622	YNL101W	YNL101W	XIV	434999	437140	9.682635
852764	YGL114W	YGL114W	VII	293460	295637	4.03245
853624	YJR159W	YJR159W	X	736044	737117	6.568505
853556	YJR094C	YJR094C	X	604569	605651	6.43703
852637	YGL255W	YGL255W	VII	20978	22108	3.759968
850423	YCR059C	YCR059C	III	223454	224230	1.266856
855746	YNR012W	YNR012W	XIV	647432	648937	9.895068
851820	YDR234W	YDR234W	IV	931129	933210	2.291151
856443	YHR047C	YHR047C	VIII	198740	201310	5.02867
852123	YDR511W	YDR511W	IV	1470017	1470418	2.830039
852131	YDR519W	YDR519W	IV	1480425	1480832	2.840447
854538	YOR356W	YOR356W	XV	1007221	1009116	11.03919
850901	YLR204W	YLR204W	XII	552270	552605	7.797298
853640	YKL194C	YKL194C	XI	77258	78646	6.65547
855484	YNL237W	YNL237W	XIV	205188	206567	9.452824
856011	YPL094C	YPL094C	XVI	369839	370663	11.493099
852957	YGR066C	YGR066C	VII	620921	621799	4.359911
855225	YMR187C	YMR187C	XIII	634689	635984	8.957894
856359	YHL026C	YHL026C	VIII	53219	54166	4.883149
852341	YBR052C	YBR052C	II	338720	339352	0.568938
855278	YMR238W	YMR238W	XIII	746353	747729	9.069558
854383	YOR208W	YOR208W	XV	733925	736177	10.765894
850653	YLL007C	YLL007C	XII	134302	136299	7.37933
850832	YLR141W	YLR141W	XII	423683	424774	7.668711
856306	YPR176C	YPR176C	XVI	891101	892078	12.014361
854773	YIL038C	YIL038C	IX	280142	282652	5.672715
853425	YJL028W	YJL028W	X	391311	391646	6.223772
856604	YHR197W	YHR197W	VIII	493896	496187	5.323826
853909	YKR037C	YKR037C	XI	510910	511797	7.089122
854941	YML061C	YML061C	XIII	148953	151532	8.472158
850621	YLL038C	YLL038C	XII	65775	66518	7.310803
850961	YLR257W	YLR257W	XII	658826	659791	7.903854
855160	YMR130W	YMR130W	XIII	532119	533027	8.855324
853806	YKL059C	YKL059C	XI	328118	329443	6.90633
853148	YGR233C	YGR233C	VII	954674	958210	4.693664
855640	YNL084C	YNL084C	XIV	470053	471102	9.717689
850458	YCR096C	YCR096C	III	293179	293538	1.336581
856423	YHR028C	YHR028C	VIII	164978	167434	4.994908
852076	YDR465C	YDR465C	IV	1393336	1394574	2.753358
855910	YPL191C	YPL191C	XVI	183597	184679	11.306857
856536	YHR134W	YHR134W	VIII	371749	372558	5.201679
852984	YGR092W	YGR092W	VII	668189	669907	4.407179
853630	YKL205W	YKL205W	XI	50051	53353	6.628263
854828	YIR011C	YIR011C	IX	377287	378246	5.76986
855427	YNL289W	YNL289W	XIV	87897	88736	9.335533
853721	YKL137W	YKL137W	XI	185957	186292	6.764169
851563	YDL001W	YDL001W	IV	447984	449276	1.808006
855017	YMR005W	YMR005W	XIII	276045	277211	8.59925
5814844	YGL041W-A	YGL041W-A	VII	418825	419289	4.157815
852390	YBR093C	YBR093C	II	429548	430951	0.659766
852065	YDR454C	YDR454C	IV	1366264	1366827	2.726286
853885	YKR015C	YKR015C	XI	466961	468667	7.045173
850395	YCR028C-A	YCR028C-A	III	172950	173440	1.216352
856522	YHR122W	YHR122W	VIII	353625	354320	5.183555
850798	YLR108C	YLR108C	XII	366667	368124	7.611695
853344	YJL101C	YJL101C	X	234320	236356	6.066781
851576	YDR013W	YDR013W	IV	473157	473783	1.833179
855076	YMR054W	YMR054W	XIII	383303	385975	8.706508
855249	YMR209C	YMR209C	XIII	685911	687284	9.009116
853081	YGR171C	YGR171C	VII	840824	842551	4.579814
851089	YLR375W	YLR375W	XII	871697	872728	8.116725
851648	YDR076W	YDR076W	IV	598468	599688	1.95849
856937	YER187W	YER187W	V	566230	566655	3.458185
854539	YOR357C	YOR357C	XV	1009224	1009712	11.041193
851462	YDL095W	YDL095W	IV	287059	289512	1.647081
850338	YCL021W-A	YCL021W-A	III	83620	83997	1.127022
3799969	YDL007C-A	YDL007C-A	IV	436567	436824	1.796589
856292	YPR163C	YPR163C	XVI	868645	869955	11.991905
854869	YML102W	YML102W	XIII	68294	69700	8.391499
854450	YOR276W	YOR276W	XV	841333	841818	10.873302
854421	YOR247W	YOR247W	XV	797676	798308	10.829645
856464	YHR067W	YHR067W	VIII	230970	231812	5.0609
852704	YGL171W	YGL171W	VII	182390	184084	3.92138
852338	YBR049C	YBR049C	II	334386	336818	0.564604
852854	YGL029W	YGL029W	VII	440063	440425	4.179053
852346	YBR056W	YBR056W	II	347879	349384	0.578097
855232	YMR194W	YMR194W	XIII	651145	651910	8.97435
852931	YGR040W	YGR040W	VII	575398	576504	4.314388
850484	YFL060C	YFL060C	VI	10301	10969	3.47913
855513	YNL208W	YNL208W	XIV	254418	255017	9.502054
851427	YDL130W	YDL130W	IV	229906	230527	1.589928
850604	YFR043C	YFR043C	VI	239114	239827	3.707943
853390	YJL056C	YJL056C	X	330431	333073	6.162892
855722	YNL010W	YNL010W	XIV	613635	614360	9.861271
850689	YLR003C	YLR003C	XII	156855	157730	7.401883
851677	YDR100W	YDR100W	IV	655013	655444	2.015035
853135	YGR220C	YGR220C	VII	936074	936883	4.675064
850918	YLR221C	YLR221C	XII	578362	579024	7.82339
855588	YNL134C	YNL134C	XIV	372451	373581	9.620087
853185	YGR268C	YGR268C	VII	1026057	1026653	4.765047
852090	YDR479C	YDR479C	IV	1415210	1416874	2.775232
854765	YIL046W	YIL046W	IX	268651	270573	5.661224
851069	YLR355C	YLR355C	XII	838066	839253	8.083094
856915	YER168C	YER168C	V	521029	522669	3.412984
852250	YBL030C	YBL030C	II	163041	163997	0.393259
851167	YLR446W	YLR446W	XII	1025214	1026515	8.270242
853710	YKL146W	YKL146W	XI	171783	173861	6.749995
853872	YKR003W	YKR003W	XI	445381	446727	7.023593
855789	YNR053C	YNR053C	XIV	721120	723112	9.968756
853840	YKL028W	YKL028W	XI	385758	387206	6.96397
853498	YJR041C	YJR041C	X	510239	513763	6.3427
852730	YGL147C	YGL147C	VII	227754	228329	3.966744
855872	YPL229W	YPL229W	XVI	117067	117687	11.240327
854649	YIL157C	YIL157C	IX	46949	47542	5.439522
855294	YMR252C	YMR252C	XIII	775315	775719	9.09852
853047	YGR144W	YGR144W	VII	780399	781379	4.519389
856861	YER124C	YER124C	V	407342	409063	3.299297
853089	YGR178C	YGR178C	VII	851047	853215	4.590037
851440	YDL117W	YDL117W	IV	248581	251238	1.608603
851718	YDR140W	YDR140W	IV	734138	734803	2.09416
851988	YDR381W	YDR381W	IV	1236558	1238004	2.59658
856289	YPR160W	YPR160W	XVI	861306	864014	11.984566
855200	YMR164C	YMR164C	XIII	587274	589550	8.910479
853010	YGR113W	YGR113W	VII	718893	719924	4.457883
852670	YGL203C	YGL203C	VII	112475	114664	3.851465
854110	YOL047C	YOL047C	XV	241614	242747	10.273583
854396	YOR221C	YOR221C	XV	756476	757558	10.788445
853880	YKR010C	YKR010C	XI	458924	461239	7.037136
852834	YGL048C	YGL048C	VII	410069	411286	4.149059
854685	YIL121W	YIL121W	IX	132244	133872	5.524817
855096	YMR074C	YMR074C	XIII	413036	413473	8.736241
850938	YLR237W	YLR237W	XII	612367	614163	7.857395
851634	YDR062W	YDR062W	IV	576474	578159	1.936496
850495	YFL049W	YFL049W	VI	36803	38674	3.505632
854937	YML065W	YML065W	XIII	142210	144954	8.465415
856058	YPL049C	YPL049C	XVI	462481	463839	11.585741
854525	YOR344C	YOR344C	XV	977194	978069	11.009163
854856	YIR038C	YIR038C	IX	423809	424513	5.816382
854443	YOR269W	YOR269W	XV	826385	827869	10.858354
853365	YJL080C	YJL080C	X	285558	289226	6.118019
856404	YHR013C	YHR013C	VIII	130730	131446	4.96066
851206	YAL027W	YAL027W	I	94687	95472	0.094687
853121	YGR207C	YGR207C	VII	910843	911628	4.649833
856039	YPL066W	YPL066W	XVI	426233	427672	11.549493
854323	YOR152C	YOR152C	XV	617518	618288	10.649487
851721	YDR143C	YDR143C	IV	742042	743874	2.102064
855918	YPL183W-A	YPL183W-A	XVI	199095	199376	11.322355
855490	YNL231C	YNL231C	XIV	215987	217042	9.463623
856831	YER095W	YER095W	V	349980	351182	3.241935
855491	YNL230C	YNL230C	XIV	217523	218662	9.465159
855841	YPL235W	YPL235W	XVI	103232	104647	11.226492
855284	YMR243C	YMR243C	XIII	754838	756166	9.078043
853553	YJR091C	YJR091C	X	595061	598336	6.427522
852438	YBR141C	YBR141C	II	527025	528038	0.757243
853174	YGR258C	YGR258C	VII	1007671	1010766	4.746661
855962	YPL141C	YPL141C	XVI	283464	286061	11.406724
852789	YGL091C	YGL091C	VII	342056	343042	4.081046
856539	YHR137W	YHR137W	VIII	375709	377250	5.205639
852985	YGR093W	YGR093W	VII	670388	671911	4.409378
854270	YOR103C	YOR103C	XV	516449	516841	10.548418
851507	YDL053C	YDL053C	IV	361699	362256	1.721721
851809	YDR223W	YDR223W	IV	912099	913502	2.272121
853641	YKL193C	YKL193C	XI	78866	79882	6.657078
851524	YDL037C	YDL037C	IV	384601	385587	1.744623
854559	YOR377W	YOR377W	XV	1046226	1047803	11.078195
852278	YBL005W	YBL005W	II	217470	220400	0.447688
851387	YDL167C	YDL167C	IV	160995	163154	1.521017
852448	YBR151W	YBR151W	II	545028	545978	0.775246
1466436	YDR246W-A	YDR246W-A	IV	955133	955333	2.315155
854845	YIR027C	YIR027C	IX	406260	407642	5.798833
853470	YJR013W	YJR013W	X	460382	461593	6.292843
853016	YGR119C	YGR119C	VII	728046	729671	4.467036
851162	YLR441C	YLR441C	XII	1018141	1018908	8.263169
855463	YNL258C	YNL258C	XIV	158109	160373	9.405745
850875	YLR178C	YLR178C	XII	513162	513821	7.75819
852129	YDR517W	YDR517W	IV	1477239	1478357	2.837261
853233	YJL222W	YJL222W	X	11475	16124	5.843936
855176	YMR145C	YMR145C	XIII	554793	556475	8.877998
854721	YIL088C	YIL088C	IX	197931	199403	5.590504
854296	YOR129C	YOR129C	XV	566877	569558	10.598846
850585	YFR028C	YFR028C	VI	208413	210068	3.677242
854904	YML071C	YML071C	XIII	129749	131572	8.452954
855029	YMR015C	YMR015C	XIII	300869	302485	8.624074
850295	YCL064C	YCL064C	III	15798	16880	1.0592
1466476	YOL038C-A	YOL038C-A	XV	254926	255021	10.286895
853127	YGR213C	YGR213C	VII	918512	919465	4.657502
854932	YML070W	YML070W	XIII	133475	135229	8.45668
856563	YHR158C	YHR158C	VIII	413685	417179	5.243615
852952	YGR061C	YGR061C	VII	611889	615965	4.350879
